document_id,customer_id,doc_type,created_at,title,language,format,content
D000056,C0010,bank_statement,2024-06-20T15:59:16,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Green Solutions
Region: Atlantic

## Cash inflows

- Sales deposits: 34,220 CAD

## Cash outflows

- Payroll: 7,700 CAD
- Rent and occupancy: 1,963 CAD
- Operating expenses and suppliers: 5,824 CAD
- Loan payment: 630 CAD

## Month end summary

- Net cash flow (approximate): 18,103 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D000057,C0010,bank_statement,2024-04-22T15:59:16,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Green Solutions
Region: Atlantic

## Cash inflows

- Sales deposits: 25,032 CAD

## Cash outflows

- Payroll: 8,240 CAD
- Rent and occupancy: 2,871 CAD
- Operating expenses and suppliers: 4,700 CAD
- Loan payment: 630 CAD

## Month end summary

- Net cash flow (approximate): 8,591 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000058,C0010,underwriting_memo,2024-06-23T15:59:16,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Green Solutions
Loan product: Term Loan
Requested amount: 140,031 CAD
Reported annual revenue: 380,879 CAD
Internal risk rating: 6 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is moderate with a few points to clarify.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D000059,C0010,compliance_summary,2023-11-05T15:59:16,Compliance Summary,en,markdown,"# Compliance Summary

Business: Green Solutions
Region: Atlantic
Relationship length: 0.8 years

## KYC and AML status

- This is a relatively new relationship, so full KYC has been requested before disbursement.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D000060,C0011,financial_statement,2025-05-06T16:00:34,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Green Builders
Industry: Hospitality
Reported annual revenue: 7,731,838 CAD

## Income Statement (simplified)

- Revenue: 7,731,838 CAD
- Cost of goods sold: 5,220,790 CAD
- Payroll: 2,490,064 CAD
- Rent and occupancy: 668,051 CAD
- Other operating expenses: 1,082,203 CAD

**EBITDA (approximate): -1,729,270 CAD**

## Notes

- Loan request under review: 242,077 CAD
- Figures are rounded and based on management provided statements.
"
D000061,C0011,tax_return,2024-07-29T16:00:34,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Green Builders
Region: Atlantic
Tax year: 2024

## Income

- Gross business income: 7,731,838 CAD

## Deductions and expenses

- Deductible expenses: 4,906,830 CAD
- Taxable income: 2,825,008 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 649,751 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D000062,C0011,bank_statement,2024-09-09T16:00:34,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Green Builders
Region: Atlantic

## Cash inflows

- Sales deposits: 647,856 CAD

## Cash outflows

- Payroll: 203,938 CAD
- Rent and occupancy: 71,900 CAD
- Operating expenses and suppliers: 138,096 CAD
- Loan payment: 2,293 CAD

## Month end summary

- Net cash flow (approximate): 231,629 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000063,C0011,bank_statement,2023-12-24T16:00:34,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Green Builders
Region: Atlantic

## Cash inflows

- Sales deposits: 772,342 CAD

## Cash outflows

- Payroll: 243,316 CAD
- Rent and occupancy: 67,683 CAD
- Operating expenses and suppliers: 180,661 CAD
- Loan payment: 2,293 CAD

## Month end summary

- Net cash flow (approximate): 278,389 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D000064,C0011,bank_statement,2023-10-21T16:00:34,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Green Builders
Region: Atlantic

## Cash inflows

- Sales deposits: 498,685 CAD

## Cash outflows

- Payroll: 119,625 CAD
- Rent and occupancy: 31,795 CAD
- Operating expenses and suppliers: 97,877 CAD
- Loan payment: 2,293 CAD

## Month end summary

- Net cash flow (approximate): 247,095 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000065,C0012,financial_statement,2024-03-29T16:02:22,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: North Foods
Industry: Professional Services
Reported annual revenue: 8,261,611 CAD

## Income Statement (simplified)

- Revenue: 8,261,611 CAD
- Cost of goods sold: 5,254,017 CAD
- Payroll: 2,730,283 CAD
- Rent and occupancy: 384,413 CAD
- Other operating expenses: 567,979 CAD

**EBITDA (approximate): -675,081 CAD**

## Notes

- Loan request under review: 59,523 CAD
- Figures are rounded and based on management provided statements.
"
D000066,C0012,tax_return,2024-08-06T16:02:22,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: North Foods
Region: Prairies
Tax year: 2024

## Income

- Gross business income: 8,261,611 CAD

## Deductions and expenses

- Deductible expenses: 5,522,591 CAD
- Taxable income: 2,739,020 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 493,023 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D000067,C0012,bank_statement,2024-07-01T16:02:22,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: North Foods
Region: Prairies

## Cash inflows

- Sales deposits: 540,550 CAD

## Cash outflows

- Payroll: 167,508 CAD
- Rent and occupancy: 62,463 CAD
- Operating expenses and suppliers: 113,279 CAD
- Loan payment: 432 CAD

## Month end summary

- Net cash flow (approximate): 196,868 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000068,C0012,bank_statement,2025-04-16T16:02:22,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: North Foods
Region: Prairies

## Cash inflows

- Sales deposits: 788,394 CAD

## Cash outflows

- Payroll: 210,431 CAD
- Rent and occupancy: 85,919 CAD
- Operating expenses and suppliers: 183,297 CAD
- Loan payment: 432 CAD

## Month end summary

- Net cash flow (approximate): 308,315 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000069,C0012,bank_statement,2024-12-27T16:02:22,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: North Foods
Region: Prairies

## Cash inflows

- Sales deposits: 567,948 CAD

## Cash outflows

- Payroll: 129,148 CAD
- Rent and occupancy: 53,903 CAD
- Operating expenses and suppliers: 86,878 CAD
- Loan payment: 432 CAD

## Month end summary

- Net cash flow (approximate): 297,587 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D000070,C0012,underwriting_memo,2025-02-18T16:02:22,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: North Foods
Loan product: Real Estate Loan
Requested amount: 59,523 CAD
Reported annual revenue: 8,261,611 CAD
Internal risk rating: 9 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D000071,C0012,compliance_summary,2024-07-06T16:02:22,Compliance Summary,en,markdown,"# Compliance Summary

Business: North Foods
Region: Prairies
Relationship length: 1.9 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D000072,C0013,financial_statement,2023-12-17T16:04:55,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: North Builders
Industry: Tech Startup
Reported annual revenue: 1,483,738 CAD

## Income Statement (simplified)

- Revenue: 1,483,738 CAD
- Cost of goods sold: 884,989 CAD
- Payroll: 301,048 CAD
- Rent and occupancy: 115,600 CAD
- Other operating expenses: 146,376 CAD

**EBITDA (approximate): 35,725 CAD**

## Notes

- Loan request under review: 218,691 CAD
- Figures are rounded and based on management provided statements.
"
D000073,C0013,tax_return,2024-09-22T16:04:55,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: North Builders
Region: Quebec
Tax year: 2024

## Income

- Gross business income: 1,483,738 CAD

## Deductions and expenses

- Deductible expenses: 1,019,395 CAD
- Taxable income: 464,343 CAD

## Tax computation

- Applied tax rate: 21%
- Tax due: 97,512 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D000074,C0013,bank_statement,2025-03-23T16:04:55,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: North Builders
Region: Quebec

## Cash inflows

- Sales deposits: 143,816 CAD

## Cash outflows

- Payroll: 44,522 CAD
- Rent and occupancy: 16,991 CAD
- Operating expenses and suppliers: 19,959 CAD
- Loan payment: 1,782 CAD

## Month end summary

- Net cash flow (approximate): 60,562 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000075,C0013,bank_statement,2024-09-27T16:04:55,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: North Builders
Region: Quebec

## Cash inflows

- Sales deposits: 158,560 CAD

## Cash outflows

- Payroll: 38,977 CAD
- Rent and occupancy: 9,900 CAD
- Operating expenses and suppliers: 19,288 CAD
- Loan payment: 1,782 CAD

## Month end summary

- Net cash flow (approximate): 88,613 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D000076,C0013,bank_statement,2024-06-03T16:04:55,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: North Builders
Region: Quebec

## Cash inflows

- Sales deposits: 149,768 CAD

## Cash outflows

- Payroll: 36,689 CAD
- Rent and occupancy: 16,139 CAD
- Operating expenses and suppliers: 15,541 CAD
- Loan payment: 1,782 CAD

## Month end summary

- Net cash flow (approximate): 79,617 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
