customer_id,business_name,segment,industry,annual_revenue,number_of_employees,loan_amount,loan_product,credit_score_bucket,risk_rating,relationship_length_years,region,is_collateralized,interest_rate,delinquency_count_12m,loan_outcome,churn_label,customer_persona
C0751,Atlas Builders,SME,Hospitality,7508273,127,257141,Real Estate Loan,very_high,8,4.3,Prairies,True,6.11,0,renewed,0,formal_cfo
C0752,Blue Builders,SME,Tech Startup,7348595,105,357641,Equipment Loan,medium,3,8.6,Alberta,True,7.84,0,refinanced_elsewhere,0,thoughtful_manager
C0753,Pioneer Services,microbusiness,Healthcare,395847,7,291319,Real Estate Loan,low,8,8.9,Alberta,True,5.15,0,approved,0,formal_cfo
C0754,Urban Enterprises,microbusiness,Professional Services,178816,3,275163,Equipment Loan,high,10,3.2,Prairies,True,8.52,0,approved,1,impatient_owner
C0755,North Logistics,SME,Healthcare,4073745,88,54615,Equipment Loan,high,6,7.5,Quebec,True,10.13,0,renewed,0,formal_cfo
C0756,North Foods,SME,Manufacturing,7373288,50,314473,Government-Backed Loan,high,5,9.1,Alberta,False,10.73,4,renewed,0,impatient_owner
C0757,Prime Retail,SME,Logistics,834774,160,380773,Equipment Loan,very_high,10,1.8,Prairies,True,7.08,0,declined,1,busy_founder
C0758,Blue Services,microbusiness,Professional Services,405138,7,98373,Term Loan,very_high,4,6.3,Quebec,False,6.07,1,refinanced_elsewhere,0,thoughtful_manager
C0759,Urban Consulting,SME,Professional Services,3721613,141,166929,Government-Backed Loan,very_high,1,8.5,Ontario,True,10.75,0,approved,0,thoughtful_manager
C0760,Urban Retail,SME,Tech Startup,9748844,18,88498,Government-Backed Loan,low,10,0.9,British Columbia,True,6.55,3,approved,0,thoughtful_manager
C0761,Blue Logistics,SME,Logistics,6308928,194,157147,Government-Backed Loan,low,5,3.5,British Columbia,True,10.81,3,approved,1,impatient_owner
C0762,Urban Enterprises,microbusiness,Hospitality,84057,3,319844,Line of Credit,high,2,1.9,Atlantic,True,3.61,2,closed_paid_off,1,thoughtful_manager
C0763,Bright Builders,microbusiness,Retail,441152,2,117294,Term Loan,high,2,1.5,British Columbia,True,9.83,0,approved,0,formal_cfo
C0764,Green Logistics,SME,Professional Services,1527878,123,116955,Government-Backed Loan,low,3,3.0,Prairies,False,5.61,2,pending,1,impatient_owner
C0765,Silver Logistics,SME,Hospitality,5478127,163,236154,Government-Backed Loan,high,4,4.0,Quebec,True,10.1,1,pending,0,busy_founder
C0766,Atlas Studios,microbusiness,Retail,434258,1,344977,Real Estate Loan,low,8,5.0,Atlantic,True,9.45,0,pending,1,impatient_owner
C0767,Urban Foods,SME,Tech Startup,8560593,104,281984,Equipment Loan,high,6,7.4,Ontario,True,9.46,0,approved,0,thoughtful_manager
C0768,North Services,SME,Tech Startup,6968693,117,32834,Line of Credit,high,7,1.6,Prairies,False,8.56,0,approved,0,formal_cfo
C0769,Pioneer Foods,microbusiness,Hospitality,297615,3,162024,Equipment Loan,low,8,0.3,Atlantic,True,5.93,4,pending,1,thoughtful_manager
C0770,Urban Studios,microbusiness,Tech Startup,105580,2,189493,Real Estate Loan,high,3,0.7,British Columbia,True,11.05,2,declined,1,formal_cfo
C0771,Green Retail,SME,Manufacturing,5229448,97,399981,Equipment Loan,high,3,1.4,Alberta,True,11.26,0,declined,1,busy_founder
C0772,Blue Retail,SME,Construction,6054277,188,121909,Line of Credit,very_high,10,3.5,Alberta,False,5.33,0,approved,0,thoughtful_manager
C0773,Bright Builders,microbusiness,Logistics,218639,2,297471,Real Estate Loan,medium,5,1.6,Territories,True,6.62,0,closed_paid_off,0,impatient_owner
C0774,Silver Consulting,microbusiness,Retail,375400,8,314585,Line of Credit,high,6,3.6,Ontario,True,6.01,2,approved,1,impatient_owner
C0775,Bright Foods,microbusiness,E-commerce,180142,7,241769,Term Loan,medium,4,5.1,Territories,True,3.7,1,closed_paid_off,0,formal_cfo
C0776,Urban Logistics,microbusiness,Tech Startup,193420,8,164676,Line of Credit,high,8,3.2,Territories,True,8.19,0,approved,0,thoughtful_manager
C0777,North Solutions,SME,Logistics,7785667,175,189808,Real Estate Loan,low,10,0.4,Alberta,False,3.78,0,pending,0,impatient_owner
C0778,Pioneer Logistics,microbusiness,Manufacturing,324087,3,394264,Line of Credit,low,6,1.6,Quebec,False,6.21,0,closed_paid_off,0,thoughtful_manager
C0779,North Tech,microbusiness,Hospitality,449908,5,139221,Line of Credit,low,9,1.7,Prairies,True,8.64,1,declined,0,formal_cfo
C0780,Atlas Retail,SME,Healthcare,7140569,14,287516,Equipment Loan,medium,7,7.6,Prairies,True,3.82,0,approved,1,impatient_owner
C0781,Prime Studios,microbusiness,Logistics,53853,10,167543,Equipment Loan,medium,9,1.6,Quebec,True,10.18,1,approved,0,thoughtful_manager
C0782,Green Services,SME,Retail,9086664,207,232698,Line of Credit,low,1,6.1,Prairies,True,4.35,3,approved,0,busy_founder
C0783,Bright Foods,SME,Healthcare,4355572,155,152294,Line of Credit,medium,5,0.6,Prairies,True,10.14,2,approved,1,busy_founder
C0784,Atlas Logistics,microbusiness,Tech Startup,199601,4,60723,Government-Backed Loan,low,1,5.7,Prairies,False,8.45,2,refinanced_elsewhere,1,thoughtful_manager
C0785,Prime Consulting,microbusiness,Retail,150026,7,215465,Term Loan,medium,1,2.2,Ontario,True,3.78,0,approved,0,formal_cfo
C0786,Blue Solutions,SME,Professional Services,4439337,126,323970,Government-Backed Loan,medium,1,1.2,Atlantic,False,7.34,1,approved,0,impatient_owner
C0787,Green Solutions,SME,Tech Startup,722617,157,43086,Term Loan,very_high,5,1.8,Prairies,False,9.25,0,approved,0,formal_cfo
C0788,Summit Tech,microbusiness,Retail,499313,7,313047,Real Estate Loan,high,1,5.7,Territories,True,4.21,0,closed_paid_off,0,busy_founder
C0789,Prime Services,microbusiness,Healthcare,263386,3,324198,Real Estate Loan,medium,6,6.4,British Columbia,False,4.68,1,closed_paid_off,0,thoughtful_manager
C0790,Atlas Logistics,SME,Professional Services,8327496,125,302702,Line of Credit,high,6,9.3,Ontario,True,10.38,1,pending,0,formal_cfo
C0791,Bright Enterprises,microbusiness,Logistics,108657,9,305210,Term Loan,medium,10,8.3,Atlantic,True,10.98,1,approved,0,busy_founder
C0792,Blue Tech,SME,Healthcare,9276514,178,225940,Line of Credit,medium,7,9.4,Alberta,False,11.4,0,renewed,0,formal_cfo
C0793,Prime Enterprises,microbusiness,Tech Startup,414347,5,146790,Real Estate Loan,medium,4,9.2,Quebec,True,4.27,2,approved,1,formal_cfo
C0794,Bright Consulting,SME,Tech Startup,6498094,179,231288,Term Loan,high,5,4.3,Atlantic,True,6.5,0,renewed,0,impatient_owner
C0795,Bright Enterprises,SME,Healthcare,8445647,230,221198,Government-Backed Loan,high,7,0.4,Ontario,False,8.46,0,refinanced_elsewhere,1,impatient_owner
C0796,Atlas Foods,SME,Construction,4616952,195,395184,Term Loan,medium,6,1.0,Alberta,True,11.37,0,approved,0,formal_cfo
C0797,Summit Solutions,microbusiness,Retail,404021,1,285444,Real Estate Loan,low,3,1.4,British Columbia,True,9.08,0,refinanced_elsewhere,1,impatient_owner
C0798,Pioneer Consulting,microbusiness,Tech Startup,70875,5,335160,Equipment Loan,medium,3,8.6,Ontario,False,4.11,0,approved,0,formal_cfo
C0799,Pioneer Consulting,SME,Professional Services,8777057,68,394251,Real Estate Loan,high,2,3.5,Quebec,True,4.61,1,refinanced_elsewhere,0,busy_founder
C0800,Prime Consulting,SME,E-commerce,1062655,81,248742,Government-Backed Loan,high,2,4.2,Atlantic,True,5.6,3,approved,0,formal_cfo
C0801,North Studios,microbusiness,Manufacturing,153031,8,365957,Government-Backed Loan,medium,5,1.9,Alberta,True,11.27,1,pending,1,formal_cfo
C0802,Green Solutions,microbusiness,Logistics,317489,1,79114,Government-Backed Loan,high,10,3.8,Atlantic,True,5.93,2,approved,0,formal_cfo
C0803,Atlas Logistics,SME,Tech Startup,7007169,151,352082,Government-Backed Loan,high,2,1.1,Quebec,True,4.52,0,closed_paid_off,0,impatient_owner
C0804,North Solutions,microbusiness,Logistics,168144,5,233066,Term Loan,high,1,6.3,Territories,False,9.75,0,renewed,0,formal_cfo
C0805,Silver Solutions,SME,Professional Services,5325591,137,59350,Real Estate Loan,medium,7,6.0,Quebec,True,4.18,2,approved,1,thoughtful_manager
C0806,Bright Retail,SME,Construction,5987622,245,181555,Real Estate Loan,medium,7,5.4,Territories,False,10.22,0,pending,0,formal_cfo
C0807,Green Retail,microbusiness,Tech Startup,373153,2,151907,Equipment Loan,very_high,5,5.4,Ontario,True,5.32,3,approved,0,busy_founder
C0808,Prime Studios,SME,Construction,3660035,206,341416,Line of Credit,high,5,6.0,Ontario,True,8.99,1,pending,0,formal_cfo
C0809,Prime Foods,microbusiness,Hospitality,485363,6,115985,Real Estate Loan,medium,7,7.9,Alberta,True,5.67,0,pending,0,busy_founder
C0810,Atlas Enterprises,SME,Retail,4775016,247,279551,Real Estate Loan,very_high,9,2.0,Atlantic,True,5.72,0,approved,0,thoughtful_manager
C0811,Green Consulting,SME,Logistics,2844236,56,84443,Equipment Loan,high,1,3.2,Prairies,True,4.06,0,pending,0,thoughtful_manager
C0812,Green Logistics,microbusiness,Retail,377344,5,168996,Real Estate Loan,medium,4,3.4,Atlantic,False,8.06,0,pending,0,busy_founder
C0813,Green Studios,SME,Hospitality,3190994,33,319494,Government-Backed Loan,very_high,5,6.2,Alberta,False,4.5,0,declined,0,formal_cfo
C0814,Blue Tech,microbusiness,Retail,278166,10,334424,Real Estate Loan,medium,4,6.7,Quebec,True,4.16,1,declined,0,thoughtful_manager
C0815,North Foods,SME,Hospitality,9290177,97,188862,Term Loan,medium,10,5.0,British Columbia,True,7.04,0,approved,0,thoughtful_manager
C0816,Blue Foods,microbusiness,Hospitality,193729,4,394831,Equipment Loan,high,7,3.6,Ontario,False,7.26,0,refinanced_elsewhere,0,thoughtful_manager
C0817,Blue Foods,SME,Healthcare,7819762,195,253479,Real Estate Loan,low,5,0.3,Prairies,True,5.65,3,approved,1,formal_cfo
C0818,Green Foods,SME,Retail,3163444,33,342673,Government-Backed Loan,low,2,2.4,Territories,True,5.54,0,approved,0,formal_cfo
C0819,Prime Enterprises,SME,Professional Services,2048050,168,47339,Government-Backed Loan,high,3,0.8,Alberta,True,7.26,0,approved,0,impatient_owner
C0820,Pioneer Logistics,SME,Professional Services,8260085,151,213425,Line of Credit,low,3,1.3,Alberta,True,3.57,2,closed_paid_off,1,impatient_owner
C0821,Prime Foods,microbusiness,Retail,119358,4,339275,Equipment Loan,medium,5,1.6,Prairies,True,7.14,1,renewed,0,impatient_owner
C0822,Silver Tech,microbusiness,Retail,468821,8,375218,Real Estate Loan,medium,7,4.7,Ontario,False,7.23,1,pending,0,thoughtful_manager
C0823,Green Consulting,SME,Professional Services,2617953,216,39092,Line of Credit,low,6,8.6,Alberta,False,4.42,3,approved,1,thoughtful_manager
C0824,Urban Builders,microbusiness,Logistics,127159,8,329555,Line of Credit,high,5,6.4,Territories,True,4.64,3,refinanced_elsewhere,1,thoughtful_manager
C0825,Blue Solutions,SME,Professional Services,4616558,47,355556,Term Loan,medium,1,9.6,Prairies,True,10.78,2,closed_paid_off,0,thoughtful_manager
C0826,Urban Services,microbusiness,Healthcare,315665,3,25796,Term Loan,low,9,2.0,Ontario,True,3.7,0,pending,0,thoughtful_manager
C0827,Pioneer Retail,SME,Construction,9173779,159,84643,Real Estate Loan,high,7,0.6,Ontario,False,3.79,1,renewed,1,formal_cfo
C0828,Pioneer Tech,SME,Construction,3793942,33,343419,Real Estate Loan,medium,4,1.5,Quebec,True,5.92,4,approved,0,formal_cfo
C0829,Atlas Retail,SME,Hospitality,3241253,229,39640,Equipment Loan,high,2,9.9,Atlantic,True,10.82,0,renewed,0,busy_founder
C0830,Silver Retail,SME,Construction,6046545,171,368620,Equipment Loan,medium,10,5.6,Alberta,True,5.73,0,closed_paid_off,1,thoughtful_manager
C0831,Summit Tech,SME,Tech Startup,1360445,161,177465,Equipment Loan,low,3,9.9,British Columbia,True,10.26,0,refinanced_elsewhere,1,impatient_owner
C0832,North Foods,SME,Logistics,6056834,86,62535,Line of Credit,low,8,4.1,British Columbia,False,8.8,1,refinanced_elsewhere,1,thoughtful_manager
C0833,Urban Logistics,SME,Retail,2483509,88,143565,Real Estate Loan,high,8,9.4,Ontario,False,6.67,0,declined,1,formal_cfo
C0834,North Consulting,SME,Logistics,1877323,31,24451,Line of Credit,medium,8,0.9,Territories,False,10.97,1,renewed,1,thoughtful_manager
C0835,North Foods,microbusiness,Construction,409484,6,369206,Government-Backed Loan,low,3,3.7,Territories,False,6.14,0,pending,0,formal_cfo
C0836,Blue Foods,SME,Manufacturing,9326283,28,341250,Equipment Loan,low,8,6.0,Ontario,False,5.58,1,renewed,0,busy_founder
C0837,North Logistics,SME,Professional Services,8091832,101,286797,Equipment Loan,medium,7,4.8,British Columbia,True,10.94,1,closed_paid_off,1,thoughtful_manager
C0838,Green Solutions,microbusiness,Manufacturing,111718,3,76452,Real Estate Loan,low,2,5.9,Atlantic,True,6.16,0,approved,0,busy_founder
C0839,North Retail,microbusiness,Healthcare,230924,2,45644,Term Loan,high,5,4.0,Quebec,True,10.0,0,refinanced_elsewhere,0,thoughtful_manager
C0840,Green Logistics,SME,Healthcare,3586368,11,106077,Equipment Loan,medium,8,5.7,Territories,False,6.18,0,approved,0,busy_founder
C0841,Summit Foods,SME,Retail,6552003,192,199811,Government-Backed Loan,medium,1,0.2,Territories,True,9.67,4,approved,0,busy_founder
C0842,Bright Foods,microbusiness,Logistics,469576,1,258526,Government-Backed Loan,medium,9,9.5,Territories,False,7.15,0,approved,0,impatient_owner
C0843,Bright Builders,SME,Hospitality,4239633,125,158779,Equipment Loan,high,1,8.4,Ontario,False,8.85,0,approved,0,formal_cfo
C0844,Bright Services,SME,Retail,1776841,215,163463,Government-Backed Loan,high,9,0.6,Prairies,False,3.63,2,renewed,0,impatient_owner
C0845,Blue Enterprises,microbusiness,E-commerce,458774,2,143120,Real Estate Loan,medium,6,5.6,British Columbia,True,8.75,0,declined,0,thoughtful_manager
C0846,Prime Logistics,microbusiness,Construction,402222,5,237881,Line of Credit,very_high,4,6.6,Quebec,False,6.39,1,approved,0,impatient_owner
C0847,Prime Retail,microbusiness,Retail,453879,5,113832,Term Loan,high,6,0.8,Quebec,True,9.63,1,declined,0,busy_founder
C0848,Bright Retail,microbusiness,Healthcare,149247,9,151216,Term Loan,very_high,10,3.9,Quebec,False,9.85,0,approved,1,formal_cfo
C0849,Bright Tech,microbusiness,Healthcare,446758,7,74300,Government-Backed Loan,high,7,4.0,Territories,True,5.02,1,closed_paid_off,1,formal_cfo
C0850,Urban Solutions,SME,Logistics,3840563,240,42001,Term Loan,medium,1,6.5,Ontario,True,3.64,1,approved,0,impatient_owner
C0851,Green Studios,microbusiness,Professional Services,322899,9,81076,Government-Backed Loan,low,8,1.1,Territories,True,7.91,1,approved,0,busy_founder
C0852,Silver Studios,SME,Construction,1421287,250,177393,Line of Credit,high,7,8.6,Atlantic,False,5.75,2,refinanced_elsewhere,1,thoughtful_manager
C0853,North Services,SME,Retail,5998797,57,393188,Term Loan,high,9,9.8,Atlantic,False,10.31,0,approved,0,impatient_owner
C0854,Blue Studios,microbusiness,Manufacturing,213309,9,303800,Term Loan,high,9,0.6,Quebec,False,10.46,0,refinanced_elsewhere,1,thoughtful_manager
C0855,Atlas Tech,SME,Manufacturing,1373312,45,56043,Term Loan,very_high,10,3.4,British Columbia,True,10.63,0,closed_paid_off,1,formal_cfo
C0856,Pioneer Consulting,microbusiness,Manufacturing,389993,10,387367,Term Loan,high,1,1.8,Ontario,True,9.33,0,renewed,0,formal_cfo
C0857,Green Services,SME,Hospitality,1496091,120,130628,Government-Backed Loan,high,4,5.5,Prairies,False,5.84,0,refinanced_elsewhere,0,busy_founder
C0858,Green Builders,microbusiness,Logistics,310926,1,80089,Real Estate Loan,medium,5,6.5,Ontario,False,8.11,2,pending,0,impatient_owner
C0859,Urban Retail,microbusiness,Manufacturing,164365,5,79041,Government-Backed Loan,low,4,4.0,British Columbia,False,10.14,0,approved,1,impatient_owner
C0860,Pioneer Consulting,SME,Logistics,5114818,123,367665,Line of Credit,high,3,5.2,British Columbia,True,6.33,2,closed_paid_off,0,busy_founder
C0861,Atlas Solutions,SME,Retail,1530198,210,51243,Real Estate Loan,medium,4,4.7,Prairies,True,10.55,0,approved,1,impatient_owner
C0862,Summit Tech,SME,Construction,3870945,186,164501,Real Estate Loan,very_high,5,2.3,British Columbia,True,5.26,3,approved,0,formal_cfo
C0863,Silver Builders,microbusiness,Manufacturing,323693,5,381710,Term Loan,medium,9,7.2,Ontario,False,9.47,0,pending,1,busy_founder
C0864,Atlas Builders,microbusiness,Tech Startup,60260,6,381568,Government-Backed Loan,medium,6,0.1,Alberta,True,5.05,0,approved,0,busy_founder
C0865,Prime Services,SME,Healthcare,3792843,237,148389,Equipment Loan,low,6,3.9,Atlantic,True,9.57,0,declined,0,impatient_owner
C0866,Prime Consulting,microbusiness,Hospitality,157457,8,236195,Government-Backed Loan,very_high,2,8.7,Prairies,True,11.42,0,renewed,0,busy_founder
C0867,Blue Solutions,SME,Retail,5204514,174,328609,Real Estate Loan,high,2,4.2,Alberta,True,5.39,0,closed_paid_off,0,formal_cfo
C0868,Bright Tech,SME,E-commerce,606646,247,276664,Line of Credit,high,6,6.6,Quebec,True,7.53,0,pending,0,busy_founder
C0869,Bright Builders,microbusiness,Retail,378836,10,31199,Equipment Loan,low,3,1.1,British Columbia,True,3.86,0,closed_paid_off,0,impatient_owner
C0870,Pioneer Enterprises,microbusiness,Retail,429616,4,212226,Equipment Loan,high,7,7.3,Atlantic,True,4.01,3,declined,1,formal_cfo
C0871,Bright Logistics,microbusiness,Professional Services,267607,2,247865,Line of Credit,high,3,0.8,Quebec,True,7.66,0,renewed,0,busy_founder
C0872,Prime Services,microbusiness,Tech Startup,488666,8,166368,Equipment Loan,medium,4,1.8,Prairies,False,9.89,2,approved,0,thoughtful_manager
C0873,Blue Tech,microbusiness,Professional Services,417142,9,79330,Government-Backed Loan,medium,10,2.4,Atlantic,False,10.03,0,approved,0,formal_cfo
C0874,Prime Tech,microbusiness,Hospitality,227792,9,301839,Term Loan,medium,6,5.6,Alberta,True,10.12,0,declined,1,formal_cfo
C0875,Blue Enterprises,microbusiness,Tech Startup,382322,9,62025,Equipment Loan,medium,5,4.3,Atlantic,False,6.2,0,approved,0,impatient_owner
C0876,North Retail,SME,Professional Services,1860014,31,380687,Line of Credit,medium,2,7.4,Territories,True,10.65,1,approved,0,impatient_owner
C0877,North Logistics,SME,Logistics,8956053,175,171971,Equipment Loan,medium,2,1.2,British Columbia,True,4.68,1,pending,0,impatient_owner
C0878,Prime Retail,SME,E-commerce,5769952,107,265825,Term Loan,medium,8,7.9,Alberta,True,8.29,0,approved,0,busy_founder
C0879,Blue Tech,SME,E-commerce,9945597,41,143628,Real Estate Loan,low,5,4.1,Quebec,True,11.43,0,approved,1,thoughtful_manager
C0880,North Enterprises,microbusiness,Tech Startup,176033,7,335675,Government-Backed Loan,medium,10,4.1,Atlantic,True,11.49,1,closed_paid_off,0,formal_cfo
C0881,Bright Builders,microbusiness,Construction,114178,7,152547,Government-Backed Loan,low,9,0.6,Territories,False,9.41,0,renewed,1,thoughtful_manager
C0882,Pioneer Studios,microbusiness,Logistics,326992,2,229562,Equipment Loan,medium,2,7.7,British Columbia,True,6.7,1,renewed,0,busy_founder
C0883,North Retail,microbusiness,Retail,446613,3,213072,Government-Backed Loan,medium,2,8.8,Quebec,True,9.73,0,closed_paid_off,0,thoughtful_manager
C0884,Silver Studios,SME,Construction,3630445,113,140103,Equipment Loan,medium,3,8.7,Territories,True,11.17,3,approved,0,thoughtful_manager
C0885,Silver Consulting,microbusiness,Hospitality,176585,9,385641,Government-Backed Loan,medium,5,1.2,British Columbia,True,11.28,0,closed_paid_off,0,impatient_owner
C0886,Prime Services,SME,Hospitality,4005384,205,206155,Line of Credit,high,5,9.2,Quebec,True,10.57,0,renewed,0,impatient_owner
C0887,Blue Foods,SME,E-commerce,2576663,149,45339,Government-Backed Loan,very_high,4,7.2,Prairies,True,8.55,0,approved,0,formal_cfo
C0888,North Builders,microbusiness,Manufacturing,370798,9,280396,Equipment Loan,very_high,2,9.2,Atlantic,True,7.51,0,pending,0,impatient_owner
C0889,Atlas Enterprises,microbusiness,Retail,458227,7,78727,Government-Backed Loan,low,10,1.2,Alberta,True,3.6,1,approved,0,busy_founder
C0890,Summit Studios,SME,Retail,7072665,104,339680,Equipment Loan,low,1,6.8,Alberta,True,8.33,2,closed_paid_off,0,impatient_owner
C0891,Bright Studios,microbusiness,Hospitality,229804,1,327524,Line of Credit,high,7,5.3,Prairies,True,10.02,0,approved,1,formal_cfo
C0892,Pioneer Foods,SME,Healthcare,4780661,249,39127,Equipment Loan,low,9,0.9,Prairies,True,9.48,2,renewed,1,thoughtful_manager
C0893,Atlas Enterprises,SME,Retail,2454757,201,87521,Real Estate Loan,high,1,7.0,Alberta,False,11.05,2,approved,0,thoughtful_manager
C0894,Bright Solutions,microbusiness,Logistics,88104,6,131596,Term Loan,very_high,4,6.9,Quebec,True,6.22,0,declined,0,impatient_owner
C0895,Silver Builders,SME,E-commerce,4037620,144,158298,Equipment Loan,high,1,9.0,British Columbia,True,5.93,0,closed_paid_off,0,busy_founder
C0896,Summit Retail,SME,E-commerce,2790010,114,44180,Line of Credit,medium,6,8.9,British Columbia,False,4.49,0,approved,1,impatient_owner
C0897,Silver Tech,microbusiness,Construction,58269,8,153821,Government-Backed Loan,high,7,5.8,Ontario,False,9.15,1,renewed,0,thoughtful_manager
C0898,North Builders,SME,Manufacturing,9480249,210,211984,Government-Backed Loan,medium,10,3.0,Alberta,True,6.14,0,approved,0,formal_cfo
C0899,North Foods,microbusiness,Professional Services,479583,4,174366,Line of Credit,high,7,7.8,Territories,True,7.98,3,declined,0,thoughtful_manager
C0900,Summit Consulting,microbusiness,Tech Startup,66001,8,111181,Line of Credit,medium,4,4.2,Territories,True,5.26,1,renewed,0,formal_cfo
C0901,Pioneer Studios,SME,Retail,2476444,46,384455,Government-Backed Loan,high,6,9.6,Ontario,True,9.94,1,declined,0,formal_cfo
C0902,Summit Retail,microbusiness,E-commerce,230731,7,350486,Term Loan,very_high,4,5.8,Prairies,True,7.36,0,renewed,0,formal_cfo
C0903,Blue Consulting,SME,Manufacturing,4980306,112,303885,Line of Credit,medium,5,8.4,Ontario,False,5.68,2,closed_paid_off,1,formal_cfo
C0904,Pioneer Tech,SME,Logistics,1425278,39,222997,Government-Backed Loan,medium,2,0.7,Prairies,False,10.01,0,refinanced_elsewhere,1,impatient_owner
C0905,Urban Builders,microbusiness,Construction,367998,2,188502,Term Loan,medium,3,3.0,Atlantic,False,7.67,2,refinanced_elsewhere,0,impatient_owner
C0906,Urban Consulting,SME,Construction,7892872,123,333962,Equipment Loan,medium,1,9.0,Atlantic,False,7.09,0,declined,0,formal_cfo
C0907,Green Builders,microbusiness,Tech Startup,298585,7,45005,Line of Credit,medium,10,6.3,British Columbia,True,9.72,0,refinanced_elsewhere,1,formal_cfo
C0908,Prime Enterprises,SME,Hospitality,5771403,101,394823,Line of Credit,medium,7,9.4,Atlantic,True,7.86,0,approved,0,formal_cfo
C0909,Summit Studios,microbusiness,Retail,443393,7,144766,Government-Backed Loan,very_high,6,1.2,Prairies,True,7.47,0,approved,0,impatient_owner
C0910,Green Studios,SME,Construction,3330208,231,323461,Equipment Loan,low,7,0.6,Alberta,True,3.84,2,declined,1,thoughtful_manager
C0911,Prime Builders,microbusiness,Logistics,124330,8,281964,Government-Backed Loan,low,3,5.4,Prairies,True,10.17,1,closed_paid_off,0,formal_cfo
C0912,Pioneer Consulting,SME,E-commerce,9662458,97,277585,Government-Backed Loan,medium,7,1.8,Prairies,False,5.35,2,approved,0,busy_founder
C0913,Green Foods,SME,Hospitality,884511,136,388479,Government-Backed Loan,medium,7,7.5,Alberta,True,10.92,0,declined,0,thoughtful_manager
C0914,Blue Retail,microbusiness,Retail,247193,9,95303,Term Loan,high,3,7.7,Ontario,True,8.53,0,approved,0,busy_founder
C0915,Summit Services,SME,Manufacturing,3022295,197,58200,Government-Backed Loan,high,3,2.7,British Columbia,True,8.06,0,approved,0,impatient_owner
C0916,Atlas Studios,SME,Hospitality,9590862,83,306641,Term Loan,very_high,3,6.3,Prairies,False,3.8,0,approved,0,thoughtful_manager
C0917,Bright Enterprises,SME,Professional Services,6166017,226,339674,Government-Backed Loan,medium,2,8.8,Ontario,False,5.77,0,pending,0,impatient_owner
C0918,Bright Services,SME,Professional Services,7238624,124,224732,Real Estate Loan,low,3,9.0,Quebec,True,8.42,0,closed_paid_off,1,thoughtful_manager
C0919,Pioneer Logistics,SME,Logistics,7822660,139,280689,Line of Credit,high,3,1.6,Alberta,True,8.11,0,renewed,0,impatient_owner
C0920,Urban Studios,microbusiness,Healthcare,65675,6,224553,Real Estate Loan,high,6,7.0,Atlantic,False,8.05,0,approved,0,busy_founder
C0921,Pioneer Builders,SME,Professional Services,7111347,60,93586,Equipment Loan,high,10,4.0,Alberta,True,8.61,1,approved,0,busy_founder
C0922,North Services,microbusiness,E-commerce,228355,7,106204,Equipment Loan,low,6,9.4,Alberta,True,9.59,1,refinanced_elsewhere,0,thoughtful_manager
C0923,Bright Tech,microbusiness,Logistics,414169,4,200001,Government-Backed Loan,high,6,2.3,Alberta,True,10.38,3,approved,0,impatient_owner
C0924,Prime Solutions,SME,Logistics,762268,166,188003,Real Estate Loan,high,5,5.6,Territories,False,5.29,0,renewed,0,impatient_owner
C0925,Green Enterprises,SME,Professional Services,6097133,158,143741,Equipment Loan,high,2,2.1,Atlantic,False,5.18,0,approved,0,busy_founder
C0926,Silver Enterprises,microbusiness,Professional Services,162442,7,269485,Government-Backed Loan,low,7,6.2,Ontario,True,6.04,0,renewed,1,impatient_owner
C0927,Pioneer Logistics,microbusiness,Healthcare,372813,9,83970,Government-Backed Loan,medium,9,4.6,Quebec,True,9.36,0,declined,1,busy_founder
C0928,Urban Tech,microbusiness,Healthcare,474354,7,238147,Term Loan,very_high,10,8.1,Alberta,True,9.84,0,declined,1,thoughtful_manager
C0929,Blue Logistics,SME,Construction,7579391,103,186370,Government-Backed Loan,medium,9,6.4,Alberta,True,11.16,3,refinanced_elsewhere,1,busy_founder
C0930,Urban Enterprises,microbusiness,Retail,210873,6,355106,Line of Credit,medium,4,1.6,Atlantic,True,5.39,1,closed_paid_off,0,busy_founder
C0931,North Solutions,microbusiness,Retail,67715,9,127002,Real Estate Loan,medium,3,3.5,Ontario,False,5.77,0,pending,0,thoughtful_manager
C0932,Green Enterprises,microbusiness,Logistics,463572,8,397152,Equipment Loan,high,3,9.0,Prairies,False,4.54,2,refinanced_elsewhere,0,busy_founder
C0933,Blue Enterprises,microbusiness,Professional Services,478005,2,90110,Line of Credit,high,3,5.5,British Columbia,True,4.65,2,approved,1,thoughtful_manager
C0934,Bright Solutions,microbusiness,Logistics,156932,9,262842,Equipment Loan,low,3,4.9,Ontario,False,6.73,1,renewed,0,busy_founder
C0935,Pioneer Tech,SME,Construction,9929488,170,159266,Real Estate Loan,low,3,9.7,British Columbia,False,11.04,0,renewed,0,thoughtful_manager
C0936,Blue Retail,microbusiness,Manufacturing,145238,8,83402,Real Estate Loan,low,8,0.6,Prairies,False,5.09,1,renewed,0,formal_cfo
C0937,Green Logistics,microbusiness,Professional Services,347205,10,132249,Real Estate Loan,high,2,5.8,Quebec,False,9.9,1,pending,0,formal_cfo
C0938,Silver Builders,SME,Healthcare,9562440,62,187878,Government-Backed Loan,very_high,5,9.6,British Columbia,True,7.41,1,renewed,0,thoughtful_manager
